age,ast_pct,blk_pct,bpm,drb_pct,fg3a_per_fga_pct,g,mp,orb_pct,playerID,playerName,pos,stl_pct,teamid,tov_pct,trb_pct,ts_pct,usg_pct,vorp,year
30,6.7,1.5,1.0,14.6,.000,71,1524,9.5,collini01,"Collison,Nick",C,1.4,OKC,16.7,12.1,.600,9.8,1.2,2011
23,28.0,0.5,1.3,9.0,.228,81,2872,1.3,conlemi01,"Conley,Mike",PG,2.6,MEM,14.2,5.1,.521,19.4,2.4,2011
30,5.6,1.9,-3.5,20.0,.465,40,447,5.0,cookbr01,"Cook,Brian",PF,1.4,LAC,12.2,12.6,.534,20.5,-0.2,2011
23,5.3,0.1,-0.2,12.1,.851,43,598,1.6,cookda02,"Cook,Daequan",SG,1.2,OKC,8.2,7.0,.630,15.7,0.3,2011
24,0.0,4.5,-9.9,20.3,.000,4,18,0.0,cousima01,"Cousin,Marcus",C,0.0,UTA,25.0,10.1,.667,10.2,0.0,2011
20,14.7,2.1,-1.4,24.4,.018,81,2309,10.4,couside01,"Cousins,DeMarcus",C,1.9,SAC,18.5,17.2,.484,27.2,0.4,2011
30,17.7,0.5,-2.0,5.6,.399,76,2297,1.2,crawfja01,"Crawford,Jamal",SG,1.3,ATL,12.8,3.4,.545,23.4,0.0,2011
22,19.8,0.2,-3.8,8.6,.256,42,1027,3.4,crawfjo02,"Crawford,Jordan",SG,2.0,TOT,13.4,5.9,.456,27.0,-0.5,2011
22,16.0,0.0,-7.5,14.2,.351,16,160,6.8,crawfjo02,"Crawford,Jordan",SG,1.0,ATL,15.8,10.5,.421,28.1,-0.2,2011
22,20.5,0.3,-3.2,7.5,.239,26,867,2.8,crawfjo02,"Crawford,Jordan",SG,2.1,WAS,12.9,5.1,.462,26.8,-0.3,2011
23,4.3,2.2,-2.8,13.9,.028,78,1637,6.9,cunnida01,"Cunningham,Dante",PF,1.8,TOT,9.3,10.3,.483,15.7,-0.3,2011
23,4.3,2.4,-2.5,13.4,.014,56,1108,7.7,cunnida01,"Cunningham,Dante",PF,1.9,POR,9.6,10.4,.457,14.5,-0.1,2011
23,4.5,1.7,-3.2,15.0,.050,22,529,5.2,cunnida01,"Cunningham,Dante",PF,1.5,CHA,8.7,10.1,.525,18.3,-0.2,2011
22,28.1,0.6,1.9,10.9,.325,74,2489,2.3,curryst01,"Curry,Stephen",PG,2.2,GSW,16.4,6.5,.595,24.4,2.4,2011
29,5.3,4.3,-2.0,26.9,.004,80,1938,12.1,dalemsa01,"Dalembert,Samuel",C,0.9,SAC,17.3,19.3,.509,17.1,0.0,2011
35,3.8,4.5,0.3,17.1,.011,51,815,8.2,dampier01,"Dampier,Erick",C,0.9,MIA,22.8,12.9,.591,8.1,0.5,2011
35,7.9,0.0,-6.0,16.5,.400,4,35,0.0,daniean01,"Daniels,Antonio",PG,0.0,PHI,14.5,8.2,.510,9.1,0.0,2011
30,10.6,1.8,0.3,11.0,.091,49,938,3.3,daniema01,"Daniels,Marquis",SF,2.2,BOS,12.9,7.4,.527,15.1,0.6,2011
31,41.2,1.3,0.7,8.6,.345,58,1649,2.5,davisba01,"Davis,Baron",PG,2.4,TOT,16.3,5.5,.506,24.4,1.1,2011
31,39.9,1.4,0.4,8.3,.295,43,1269,2.7,davisba01,"Davis,Baron",PG,2.5,LAC,16.0,5.5,.492,23.5,0.8,2011
31,45.4,1.2,1.7,9.3,.489,15,380,1.8,davisba01,"Davis,Baron",PG,2.2,CLE,17.0,5.4,.548,27.3,0.4,2011
21,3.8,3.2,0.3,22.3,.000,65,1602,12.1,davised01,"Davis,Ed",PF,1.3,TOR,10.1,17.1,.583,13.3,0.9,2011
25,6.6,1.0,-1.4,16.4,.019,78,2298,5.7,davisgl01,"Davis,Glen",C,1.8,BOS,8.5,11.4,.499,20.9,0.3,2011
22,8.5,2.2,-1.3,18.6,.365,72,1446,5.2,dayeau01,"Daye,Austin",SF,1.5,DET,10.2,11.6,.518,18.6,0.3,2011
28,12.1,0.4,2.1,13.2,.554,49,1590,1.7,delfica01,"Delfino,Carlos",SF,2.6,MIL,9.5,7.3,.517,17.7,1.6,2011
25,11.9,1.1,2.2,12.8,.288,82,3208,4.4,denglu01,"Deng,Luol",SF,1.3,CHI,10.7,8.7,.549,20.9,3.4,2011
21,8.6,0.8,-2.4,10.2,.045,82,2851,3.0,derozde01,"DeRozan,DeMar",SG,1.5,TOR,9.8,6.5,.530,23.2,-0.3,2011
28,20.6,1.3,1.5,13.6,.292,82,2778,4.5,diawbo01,"Diaw,Boris",PF,1.4,CHA,16.7,9.0,.558,16.8,2.5,2011
27,0.7,0.5,-7.6,18.3,.000,36,470,10.3,dioguik01,"Diogu,Ike",PF,0.3,LAC,11.2,14.3,.590,18.7,-0.7,2011
29,5.7,6.7,-3.3,18.9,.000,16,181,8.0,diopde01,"Diop,DeSagana",C,1.2,CHA,27.6,13.4,.347,10.3,-0.1,2011
30,23.4,0.2,-2.2,7.1,.451,80,1757,0.8,doolike01,"Dooling,Keyon",PG,1.6,MIL,14.0,3.9,.509,17.3,-0.1,2011
27,7.4,2.5,0.0,25.8,.000,43,522,17.5,dorsejo01,"Dorsey,Joey",C,2.4,TOR,23.4,21.6,.529,14.3,0.3,2011
24,19.5,0.1,0.7,10.5,.507,81,1971,3.7,douglto01,"Douglas,Toney",SG,2.3,NYK,10.0,7.1,.534,20.1,1.4,2011
24,9.8,1.2,-2.3,11.0,.168,44,884,0.9,douglch01,"Douglas-Roberts,Chris",SF,1.8,MIL,10.1,5.8,.517,18.4,-0.1,2011
26,27.7,0.5,-4.6,5.9,.080,24,292,2.0,dowdeza01,"Dowdell,Zabian",PG,3.5,PHO,18.0,4.0,.457,25.0,-0.2,2011
24,25.6,0.6,-1.5,9.9,.351,70,1234,3.3,dragigo01,"Dragic,Goran",PG,2.1,TOT,19.0,6.6,.524,22.4,0.2,2011
24,26.8,0.5,-3.0,8.4,.320,48,856,3.2,dragigo01,"Dragic,Goran",PG,2.1,PHO,21.1,5.8,.492,24.0,-0.2,2011
24,22.7,0.7,2.0,13.2,.432,22,378,3.6,dragigo01,"Dragic,Goran",PG,1.9,HOU,13.0,8.4,.604,18.9,0.4,2011
25,7.6,0.7,2.8,11.2,.402,82,2140,6.0,dudleja01,"Dudley,Jared",SF,2.1,PHO,9.6,8.6,.598,16.9,2.5,2011
28,22.4,0.2,-5.1,6.3,.403,51,774,1.4,duhonch01,"Duhon,Chris",PG,1.1,ORL,30.3,3.9,.446,12.0,-0.6,2011
34,15.7,4.8,3.8,26.8,.005,76,2156,9.3,duncati01,"Duncan,Tim",C,1.2,SAS,11.4,18.3,.537,22.9,3.2,2011
30,10.1,1.3,1.3,16.2,.488,61,1683,1.9,dunlemi02,"Dunleavy,Mike",SG,1.2,IND,10.7,9.1,.593,16.9,1.4,2011
30,10.7,0.0,-10.7,28.0,.250,3,13,0.0,duprero01,"Dupree,Ronald",SF,0.0,TOR,0.0,13.7,.250,13.8,0.0,2011
22,13.2,1.8,2.9,17.7,.269,78,3038,2.3,duranke01,"Durant,Kevin",SF,1.5,OKC,10.6,10.3,.589,30.6,3.7,2011
21,2.8,3.2,-4.3,11.1,.098,20,118,14.9,ebankde01,"Ebanks,Devin",SG,1.8,LAL,8.9,13.0,.507,25.9,-0.1,2011
23,9.4,0.2,-4.6,7.9,.305,62,1181,2.4,ellinwa01,"Ellington,Wayne",SG,1.2,MIN,11.2,5.1,.488,17.1,-0.8,2011
25,23.4,0.5,0.2,8.5,.235,80,3227,1.5,ellismo01,"Ellis,Monta",SG,2.6,GSW,12.3,4.9,.536,28.1,1.8,2011
34,7.9,1.9,-3.1,16.0,.000,62,610,6.9,elsonfr01,"Elson,Francisco",C,1.8,UTA,20.2,11.4,.529,11.9,-0.2,2011
32,5.3,2.3,-1.0,14.4,.000,30,366,8.8,elyme01,"Ely,Melvin",C,0.5,DEN,18.9,11.7,.573,9.0,0.1,2011
24,5.1,3.1,-0.5,15.8,.000,41,595,7.9,erdense01,"Erden,Semih",C,1.3,TOT,19.8,12.1,.593,13.7,0.2,2011
24,5.5,3.1,0.1,16.6,.000,37,531,7.6,erdense01,"Erden,Semih",C,1.3,BOS,20.9,12.4,.621,13.8,0.3,2011
24,2.3,3.6,-5.3,9.2,.000,4,64,10.5,erdense01,"Erden,Semih",C,1.6,CLE,10.7,9.9,.391,13.2,-0.1,2011
23,8.5,3.0,1.2,16.1,.009,49,463,9.3,evansje01,"Evans,Jeremy",SF,1.9,UTA,12.6,12.6,.678,14.9,0.4,2011
32,4.5,0.7,-2.9,8.0,.394,73,1549,3.9,evansma01,"Evans,Maurice",SF,1.1,TOT,6.8,5.9,.513,14.2,-0.4,2011
32,5.4,0.5,-3.4,8.7,.443,47,837,3.3,evansma01,"Evans,Maurice",SF,1.0,ATL,6.6,6.0,.492,13.0,-0.3,2011
32,3.4,1.0,-2.4,7.1,.350,26,712,4.5,evansma01,"Evans,Maurice",SF,1.3,WAS,7.1,5.8,.531,15.8,-0.1,2011
30,6.4,0.6,-0.4,34.4,.010,30,798,17.2,evansre01,"Evans,Reggie",PF,1.9,TOR,21.6,25.6,.466,10.1,0.3,2011
21,24.9,1.0,-0.5,12.7,.159,57,2107,2.4,evansty01,"Evans,Tyreke",SG,2.0,SAC,14.9,7.4,.482,25.3,0.8,2011
26,14.2,4.4,-9.3,6.4,.400,7,19,6.4,ewingpa02,"Ewing,Patrick",SF,0.0,NOH,12.9,6.4,.222,19.5,0.0,2011
21,6.2,2.3,-3.7,12.0,.297,44,947,3.2,eyengch01,"Eyenga,Christian",SF,1.9,CLE,12.9,7.5,.476,17.5,-0.4,2011
24,34.9,0.3,-0.9,10.1,.467,73,1796,1.5,farmajo01,"Farmar,Jordan",PG,1.8,NJN,16.7,5.7,.504,21.6,0.5,2011
19,4.2,3.5,-2.1,19.1,.000,78,1535,12.9,favorde01,"Favors,Derrick",PF,1.0,TOT,13.5,16.0,.542,17.1,0.0,2011
19,3.2,2.9,-2.7,19.1,.000,56,1091,13.3,favorde01,"Favors,Derrick",PF,0.9,NJN,14.6,16.1,.540,16.3,-0.2,2011
19,6.7,4.9,-0.7,19.2,.000,22,444,12.1,favorde01,"Favors,Derrick",PF,1.3,UTA,11.3,15.6,.545,19.2,0.1,2011
26,35.8,0.3,0.3,9.2,.327,75,2737,2.0,feltora01,"Felton,Raymond",PG-SG,2.3,TOT,16.6,5.6,.524,21.6,1.6,2011
26,37.3,0.4,0.3,8.6,.335,54,2074,2.2,feltora01,"Felton,Raymond",PG,2.3,NYK,16.7,5.3,.524,22.6,1.2,2011
26,31.1,0.0,0.4,11.3,.299,21,663,1.4,feltora01,"Felton,Raymond",SG,2.1,DEN,16.3,6.5,.523,18.5,0.4,2011
25,16.9,0.6,0.9,9.5,.628,78,1821,2.4,fernaru01,"Fernandez,Rudy",SG,2.6,POR,12.1,5.8,.522,18.7,1.3,2011
24,5.9,2.9,-6.5,19.8,.010,53,456,8.9,fesenky01,"Fesenko,Kyrylo",C,0.5,UTA,17.2,14.3,.441,14.6,-0.5,2011
22,9.0,0.5,0.6,18.9,.364,82,2541,4.7,fieldla01,"Fields,Landry",SG,1.6,NYK,13.8,11.7,.598,13.5,1.7,2011
36,14.0,0.3,-1.2,6.6,.301,82,2297,0.7,fishede01,"Fisher,Derek",PG,2.3,LAL,10.9,3.7,.486,12.8,0.4,2011
21,27.6,0.2,-7.2,7.5,.338,53,983,1.3,flynnjo01,"Flynn,Jonny",PG,1.7,MIN,26.4,4.3,.444,18.5,-1.3,2011
25,9.7,0.6,-3.0,12.5,.212,63,791,4.2,forbega01,"Forbes,Gary",SF,1.5,DEN,12.9,8.5,.524,20.1,-0.2,2011
27,28.4,0.8,-3.8,9.1,.136,41,773,2.5,fordtj01,"Ford,T.J.",PG,2.3,IND,19.7,5.8,.434,18.3,-0.3,2011
34,7.3,2.4,2.1,22.3,.018,56,940,19.1,fosteje01,"Foster,Jeff",C,1.3,IND,12.1,20.7,.497,10.1,1.0,2011
27,17.5,1.1,-2.6,6.7,.409,63,1551,1.0,foyera01,"Foye,Randy",SG,1.6,LAC,13.7,3.9,.516,19.9,-0.2,2011
27,5.7,2.3,1.2,20.4,.530,77,2541,3.0,fryech01,"Frye,Channing",PF,0.9,PHO,7.7,11.7,.557,16.9,2.0,2011
32,4.5,4.8,-4.0,16.4,.008,42,463,17.2,gadzuda01,"Gadzuric,Dan",C-PF,1.4,TOT,17.1,16.8,.419,16.5,-0.2,2011
32,5.3,4.6,-3.3,12.9,.011,28,297,19.8,gadzuda01,"Gadzuric,Dan",C,1.7,GSW,18.2,16.4,.419,17.1,-0.1,2011
32,2.9,5.1,-5.2,22.7,.000,14,166,12.5,gadzuda01,"Gadzuric,Dan",PF,1.0,NJN,14.6,17.4,.417,15.3,-0.1,2011
24,22.8,0.3,-2.9,10.0,.362,24,301,4.9,gainesu01,"Gaines,Sundiata",PG,2.8,TOT,18.3,7.4,.459,22.1,-0.1,2011
24,13.7,0.0,-8.7,8.8,.273,8,65,1.7,gainesu01,"Gaines,Sundiata",PG,2.3,MIN,18.5,5.1,.398,21.2,-0.1,2011
24,19.5,0.8,-4.6,8.1,.429,6,90,2.6,gainesu01,"Gaines,Sundiata",PG,2.3,TOR,17.5,5.3,.465,22.7,-0.1,2011
24,28.9,0.0,0.8,11.7,.354,10,146,7.9,gainesu01,"Gaines,Sundiata",PG,3.3,NJN,18.6,9.7,.484,22.2,0.1,2011
22,7.4,0.9,0.5,13.4,.458,62,2104,3.2,gallida01,"Gallinari,Danilo",PF-SF,1.2,TOT,9.3,8.3,.597,18.9,1.3,2011
22,7.4,0.8,0.5,12.5,.470,48,1671,3.3,gallida01,"Gallinari,Danilo",PF,1.1,NYK,8.4,7.8,.600,18.5,1.0,2011
22,7.5,1.6,0.6,16.8,.412,14,433,3.0,gallida01,"Gallinari,Danilo",SF,1.5,DEN,12.5,10.1,.587,20.6,0.3,2011
29,8.0,2.6,0.7,9.2,.472,58,1386,1.9,garcifr01,"Garcia,Francisco",SF,1.9,SAC,8.1,5.5,.551,17.3,0.9,2011
34,13.5,2.0,4.0,28.7,.006,71,2220,4.9,garneke01,"Garnett,Kevin",PF,2.3,BOS,11.1,17.5,.575,22.3,3.4,2011
26,11.6,4.3,3.6,19.4,.010,81,2586,7.1,gasolma01,"Gasol,Marc",C,1.5,MEM,15.1,13.1,.580,16.9,3.6,2011
30,15.1,3.3,5.3,20.5,.003,82,3037,10.3,gasolpa01,"Gasol,Pau",C,0.8,LAL,9.8,15.6,.589,21.8,5.6,2011
24,11.6,2.2,2.7,14.2,.166,54,2152,4.5,gayru01,"Gay,Rudy",SF,2.2,MEM,12.2,9.3,.548,23.3,2.6,2011
23,5.4,1.2,-2.3,12.7,.193,56,1118,6.2,geeal01,"Gee,Alonzo",SG,1.8,TOT,15.3,9.3,.544,14.5,-0.1,2011
23,0.0,7.9,-10.6,6.3,.000,5,18,13.2,geeal01,"Gee,Alonzo",SG,0.0,SAS,50.0,9.7,.333,15.3,0.0,2011
23,5.9,0.0,-3.4,10.3,.074,11,127,9.5,geeal01,"Gee,Alonzo",SG,2.8,WAS,19.9,9.9,.496,14.0,0.0,2011
23,5.5,1.3,-2.0,13.1,.209,40,973,5.6,geeal01,"Gee,Alonzo",SG,1.7,CLE,14.0,9.3,.552,14.6,0.0,2011
20,8.3,1.5,0.0,16.3,.349,61,1265,3.3,georgpa01,"George,Paul",SG,2.5,IND,13.7,9.8,.542,17.8,0.6,2011
24,18.3,0.9,-1.0,9.7,.444,67,1865,1.4,gibsoda01,"Gibson,Daniel",SG,1.3,CLE,9.9,5.5,.533,19.7,0.5,2011
25,5.3,4.6,0.0,19.4,.016,80,1742,11.2,gibsota01,"Gibson,Taj",PF,1.2,CHI,11.1,15.4,.502,16.8,0.9,2011
33,26.4,0.8,5.3,11.8,.433,80,2426,2.1,ginobma01,"Ginobili,Manu",SG,2.6,SAS,12.7,7.1,.581,26.0,4.5,2011
28,8.5,0.4,-1.1,10.7,.418,76,2095,3.4,gomesry01,"Gomes,Ryan",SF,1.5,LAC,9.2,7.1,.504,12.7,0.5,2011
29,10.3,1.6,-1.5,22.9,.055,35,860,9.6,goodedr01,"Gooden,Drew",PF,1.3,MIL,10.2,16.1,.487,24.6,0.1,2011
27,13.2,0.6,-2.5,9.3,.345,82,2131,2.2,gordobe01,"Gordon,Ben",SG,1.2,DET,14.4,5.6,.548,21.5,-0.3,2011
22,20.7,0.7,1.3,6.6,.307,56,2112,2.5,gordoer01,"Gordon,Eric",SG,1.7,LAC,12.0,4.5,.566,26.5,1.7,2011
26,5.5,3.3,0.7,27.4,.007,80,2032,8.5,gortama01,"Gortat,Marcin",C,0.9,TOT,10.5,18.0,.594,17.1,1.4,2011
26,6.8,4.1,1.7,23.0,.000,25,396,11.5,gortama01,"Gortat,Marcin",C,0.9,ORL,16.0,17.4,.562,12.4,0.4,2011
26,5.2,3.2,0.5,28.5,.008,55,1636,7.8,gortama01,"Gortat,Marcin",C,0.9,PHO,9.7,18.1,.598,18.3,1.0,2011
28,5.2,0.9,-7.1,15.3,.168,39,586,1.5,grahajo01,"Graham,Joey",SF,0.5,CLE,12.6,8.2,.518,17.2,-0.8,2011
28,6.5,0.1,-6.0,13.4,.105,59,959,2.0,grahast01,"Graham,Stephen",SG,0.8,NJN,14.9,7.6,.457,12.3,-0.9,2011
27,13.0,1.6,1.6,13.5,.323,79,2763,3.5,grangda01,"Granger,Danny",SF,1.6,IND,12.3,8.5,.554,26.7,2.5,2011
26,4.7,1.9,-1.8,25.8,.000,41,531,13.4,grayaa01,"Gray,Aaron",C,1.1,NOH,21.9,19.6,.566,13.1,0.0,2011
23,3.6,0.8,-3.0,14.8,.543,8,92,3.9,greenda02,"Green,Danny",SG,1.1,SAS,12.5,9.5,.586,20.0,0.0,2011
24,7.2,1.1,-0.8,13.5,.257,75,2427,3.7,greenje02,"Green,Jeff",PF-SF,1.1,TOT,9.6,8.8,.538,19.5,0.7,2011
24,7.9,0.8,-0.6,13.5,.298,49,1815,3.8,greenje02,"Green,Jeff",PF,1.1,OKC,9.8,8.8,.533,19.3,0.7,2011
24,5.1,2.0,-1.6,13.3,.134,26,612,3.4,greenje02,"Green,Jeff",SF,1.1,BOS,9.1,8.6,.553,19.8,0.1,2011
29,7.6,0.6,-3.1,10.2,.255,77,1674,1.6,greenwi01,"Green,Willie",SG,1.2,NOH,9.3,5.9,.515,20.5,-0.5,2011
22,6.5,1.3,-3.4,10.2,.399,69,1127,4.8,greendo01,"Greene,Donte",SF,1.6,SAC,12.6,7.4,.482,18.2,-0.4,2011
28,37.8,0.0,2.4,0.0,.000,3,5,0.0,greenor01,"Greene,Orien",SG,10.7,NJN,0.0,0.0,.521,26.7,0.0,2011
21,18.7,1.1,3.2,26.9,.017,82,3112,10.2,griffbl01,"Griffin,Blake",PF,1.0,LAC,11.7,18.6,.549,27.3,4.0,2011
25,4.8,6.3,-2.0,31.6,.017,31,168,16.9,haddaha01,"Haddadi,Hamed",C,0.6,MEM,13.9,24.2,.550,21.2,0.0,2011
32,19.8,0.2,-2.5,8.7,.215,55,1498,1.9,hamilri01,"Hamilton,Richard",SG,1.4,DET,10.5,5.1,.520,26.0,-0.2,2011
25,4.7,0.7,-3.3,15.9,.003,70,1535,10.6,hansbty01,"Hansbrough,Tyler",PF,1.2,IND,9.5,13.2,.529,23.1,-0.5,2011
23,7.6,2.0,-2.8,18.9,.320,49,640,7.5,haranlu01,"Harangody,Luke",PF,1.2,TOT,6.9,13.2,.444,16.8,-0.1,2011
23,6.4,2.3,-3.0,18.3,.141,28,241,9.2,haranlu01,"Harangody,Luke",PF,0.9,BOS,6.3,14.0,.423,15.8,-0.1,2011
23,8.3,1.9,-2.7,19.3,.415,21,399,6.4,haranlu01,"Harangody,Luke",PF,1.4,CLE,7.1,12.7,.455,17.5,-0.1,2011
21,12.8,0.8,2.3,11.0,.474,82,2189,2.3,hardeja01,"Harden,James",SG,2.2,OKC,11.3,6.8,.598,19.5,2.4,2011
30,9.6,0.5,-1.1,17.2,.486,73,1665,5.4,harrial01,"Harrington,Al",PF,1.2,DEN,12.7,11.5,.527,22.3,0.4,2011
27,38.2,0.2,-1.3,8.2,.221,71,2254,0.9,harride01,"Harris,Devin",PG,1.7,TOT,17.3,4.5,.545,24.6,0.4,2011
27,41.2,0.2,-0.9,8.3,.180,54,1724,0.7,harride01,"Harris,Devin",PG,1.8,NJN,17.5,4.4,.543,24.4,0.5,2011
27,28.3,0.3,-2.5,7.8,.348,17,530,1.4,harride01,"Harris,Devin",PG,1.3,UTA,16.8,4.6,.552,25.2,-0.1,2011
21,14.8,0.6,-3.6,13.2,.318,54,933,4.3,harrima01,"Harris,Manny",SG,1.7,CLE,16.0,8.6,.486,19.1,-0.4,2011
27,10.2,4.3,-3.4,21.3,.000,4,16,14.1,harrimi01,"Harris,Mike",PF,0.0,HOU,11.4,17.7,.515,24.2,0.0,2011
30,2.7,0.7,-3.3,25.0,.000,13,345,10.6,hasleud01,"Haslem,Udonis",PF,1.1,MIA,12.9,18.2,.549,14.8,-0.1,2011
22,11.2,3.1,-1.3,22.5,.065,81,1718,8.7,hawessp01,"Hawes,Spencer",C,0.9,PHI,13.8,15.6,.481,18.9,0.3,2011
27,14.3,1.6,3.8,20.7,.004,74,2079,11.9,hayesch01,"Hayes,Chuck",C,1.9,HOU,14.1,16.3,.554,13.0,3.0,2011
20,10.2,1.3,-2.8,9.8,.253,72,1218,4.0,haywago01,"Hayward,Gordon",SF,1.3,UTA,17.3,6.9,.578,15.3,-0.2,2011
24,10.3,1.3,-3.6,12.8,.390,42,419,5.9,haywala01,"Hayward,Lazar",SF,1.4,MIN,9.9,9.3,.464,19.5,-0.2,2011
31,2.1,4.2,-1.0,20.9,.004,72,1331,11.8,haywobr01,"Haywood,Brendan",C,0.6,DAL,14.5,16.5,.532,12.4,0.3,2011
28,17.7,1.1,-2.5,8.8,.390,36,586,3.0,headlu01,"Head,Luther",PG,0.9,SAC,14.7,5.8,.538,16.1,-0.1,2011
23,10.7,1.6,-2.3,11.6,.063,68,1661,3.5,hendege02,"Henderson,Gerald",SG,1.6,CHA,9.1,7.5,.509,19.9,-0.1,2011
19,5.0,0.5,-6.0,6.4,.106,38,527,2.0,henryxa01,"Henry,Xavier",SG,1.1,MEM,6.6,4.2,.451,16.8,-0.5,2011
24,12.8,4.6,-0.2,21.0,.004,81,2244,9.1,hibbero01,"Hibbert,Roy",C,0.7,IND,15.5,15.1,.507,23.6,1.0,2011
22,7.5,1.8,-4.3,25.0,.005,80,2256,10.8,hicksjj01,"Hickson,J.J.",C,1.1,CLE,13.6,17.7,.503,25.5,-1.3,2011
28,10.4,2.4,4.6,20.8,.008,75,2291,7.5,hilarne01,"Hilario,Nene",C,1.8,DEN,13.9,14.4,.657,18.8,3.8,2011
24,13.6,0.7,1.1,9.2,.322,76,2148,1.3,hillge01,"Hill,George",PG,1.6,SAS,11.6,5.4,.588,18.2,1.7,2011
38,13.0,1.1,0.5,12.5,.138,80,2409,3.7,hillgr01,"Hill,Grant",SF,1.4,PHO,12.5,8.1,.563,20.1,1.5,2011
23,4.0,3.2,-3.4,18.0,.006,72,1125,12.9,hilljo01,"Hill,Jordan",C,0.6,HOU,13.7,15.4,.521,17.7,-0.4,2011
30,21.1,0.6,-1.5,8.9,.302,72,2157,1.1,hinriki01,"Hinrich,Kirk",SG-PG,1.8,TOT,15.1,4.9,.543,16.7,0.3,2011
30,22.7,0.5,-1.2,9.3,.256,48,1471,1.0,hinriki01,"Hinrich,Kirk",SG,1.9,WAS,14.8,5.0,.548,17.1,0.3,2011
30,17.9,0.8,-2.0,8.0,.411,24,686,1.2,hinriki01,"Hinrich,Kirk",PG,1.5,ATL,16.0,4.7,.530,16.0,0.0,2011
20,29.0,0.8,1.4,10.5,.222,82,2901,2.7,holidjr01,"Holiday,Jrue",PG,2.2,PHI,16.7,6.6,.525,20.8,2.5,2011
26,3.6,2.7,-2.7,11.6,.000,70,1182,6.6,holliry01,"Hollins,Ryan",C,1.0,CLE,18.7,9.0,.642,13.7,-0.2,2011
24,17.5,2.3,4.4,23.7,.004,77,2704,8.2,horfoal01,"Horford,Al",C,1.2,ATL,10.6,16.0,.587,19.7,4.4,2011
32,10.0,0.2,-1.2,9.5,.545,56,978,1.2,houseed01,"House,Eddie",SG,1.7,MIA,7.9,5.6,.535,17.6,0.2,2011
25,6.8,4.9,4.8,30.6,.007,78,2935,12.6,howardw01,"Howard,Dwight",C,1.9,ORL,16.2,21.8,.616,27.2,5.0,2011
30,9.4,0.9,-5.8,16.2,.179,18,409,4.8,howarjo01,"Howard,Josh",SF,1.6,WAS,9.9,10.3,.416,21.9,-0.4,2011
37,5.8,0.5,-4.1,16.3,.000,57,592,7.7,howarju01,"Howard,Juwan",PF,0.9,MIA,15.1,12.2,.495,13.1,-0.3,2011
26,34.1,1.0,-7.6,6.5,.625,11,73,1.5,hudsole01,"Hudson,Lester",PG,2.8,WAS,21.4,3.9,.349,19.8,-0.1,2011
25,7.0,3.0,0.0,32.2,.002,74,2061,12.5,humphkr01,"Humphries,Kris",PF,0.9,NJN,13.4,22.1,.555,17.3,1.0,2011
21,1.6,6.5,0.1,20.8,.002,82,2216,11.7,ibakase01,"Ibaka,Serge",PF,0.7,OKC,9.2,16.4,.579,15.7,1.1,2011
27,26.4,1.2,3.2,15.2,.238,67,2469,2.8,iguodan01,"Iguodala,Andre",SF,2.1,PHI,13.4,9.0,.530,19.2,3.2,2011
35,3.6,4.0,-1.5,17.5,.003,72,1145,11.9,ilgauzy01,"Ilgauskas,Zydrunas",C,1.1,MIA,13.3,14.9,.531,16.0,0.1,2011
30,2.7,6.8,-1.3,18.9,.000,41,330,12.8,mbengdj01,"Ilunga-Mbenga,Didier",C,1.0,NOH,27.0,15.9,.518,11.3,0.1,2011
23,6.6,1.3,-0.2,20.7,.239,60,1505,7.9,ilyaser01,"Ilyasova,Ersan",PF,1.8,MIL,10.2,14.1,.516,19.1,0.7,2011
29,6.8,0.5,-3.0,10.2,.421,25,155,1.6,iveyro01,"Ivey,Royal",SG,2.0,OKC,11.4,6.0,.527,12.8,0.0,2011
27,23.3,0.3,-2.2,10.9,.170,83,1722,1.4,jackja01,"Jack,Jarrett",SG-PG,1.7,TOT,13.1,6.1,.503,23.0,-0.1,2011
27,25.9,0.0,-3.3,12.6,.197,13,347,2.0,jackja01,"Jack,Jarrett",PG,2.1,TOR,19.3,7.2,.492,22.8,-0.1,2011
27,22.6,0.4,-2.0,10.4,.163,70,1375,1.2,jackja01,"Jack,Jarrett",SG,1.6,NOH,11.4,5.8,.505,23.1,0.0,2011
25,4.6,0.4,-4.3,10.8,.070,59,486,11.2,jacksda01,"Jackson,Darnell",PF,1.2,SAC,11.4,11.0,.521,18.0,-0.3,2011
32,18.4,0.9,-0.2,12.7,.339,67,2405,2.7,jacksst02,"Jackson,Stephen",SG,1.8,CHA,14.9,7.7,.520,27.4,1.1,2011
23,8.1,2.3,-3.4,20.5,.029,25,403,4.8,jamesda01,"James,Damion",SF,2.1,NJN,17.8,12.5,.477,16.2,-0.1,2011
26,34.9,1.3,8.6,18.7,.188,79,3063,3.3,jamesle01,"James,LeBron",SF,2.1,MIA,13.8,11.4,.594,31.5,8.2,2011
34,9.6,1.2,-0.9,18.5,.300,56,1842,5.2,jamisan01,"Jamison,Antawn",PF,1.4,CLE,7.3,11.7,.516,26.0,0.5,2011
25,9.3,0.0,-0.5,15.4,.062,17,322,8.5,jeffeot01,"Jeffers,Othyus",SG,2.7,TOT,14.1,11.9,.546,13.6,0.1,2011
